E,N,Z,Fecha,Hora,Magnitud_Filtrada_MI,Fin_Evento,Duracion_Evento_s
-6148,-9187,-12894,2015-02-01,00:07:23,609.1712742155465,2015-02-01 00:07:29,5.4
-6284,-9172,-12808,2015-02-01,00:07:23,682.4408290302786,2015-02-01 00:07:29,5.4
-6366,-9166,-12698,2015-02-01,00:07:23,647.7851983951857,2015-02-01 00:07:29,5.4
-6430,-9148,-12602,2015-02-01,00:07:23,483.361387444995,2015-02-01 00:07:29,5.4
-6535,-9143,-12463,2015-02-01,00:07:23,211.31254269759734,2015-02-01 00:07:29,5.4
-11118,-10238,-4848,2015-02-01,00:07:24,174.2953849442871,2015-02-01 00:07:29,5.4
-11168,-10280,-4799,2015-02-01,00:07:24,305.4265470097407,2015-02-01 00:07:29,5.4
-11198,-10314,-4747,2015-02-01,00:07:24,365.8170686175056,2015-02-01 00:07:29,5.4
-11274,-10349,-4678,2015-02-01,00:07:24,363.7255100971171,2015-02-01 00:07:29,5.4
-11312,-10392,-4626,2015-02-01,00:07:24,323.9646552996811,2015-02-01 00:07:29,5.4
-11320,-10434,-4576,2015-02-01,00:07:24,274.7242987386005,2015-02-01 00:07:29,5.4
-11381,-10476,-4503,2015-02-01,00:07:24,237.30757357529333,2015-02-01 00:07:29,5.4
-11424,-10498,-4457,2015-02-01,00:07:24,222.07976728955774,2015-02-01 00:07:29,5.4
-11436,-10527,-4377,2015-02-01,00:07:24,229.5198344461781,2015-02-01 00:07:29,5.4
-11422,-10571,-4329,2015-02-01,00:07:24,253.09329755439097,2015-02-01 00:07:29,5.4
-11484,-10615,-4259,2015-02-01,00:07:24,281.46226384464916,2015-02-01 00:07:29,5.4
-11469,-10656,-4184,2015-02-01,00:07:24,299.9414116103278,2015-02-01 00:07:29,5.4
-11391,-10706,-4115,2015-02-01,00:07:24,292.87969014688343,2015-02-01 00:07:29,5.4
-11437,-10733,-4049,2015-02-01,00:07:24,248.32340739193074,2015-02-01 00:07:29,5.4
-11385,-10762,-3950,2015-02-01,00:07:24,164.063452042114,2015-02-01 00:07:29,5.4
-11320,-10804,-3883,2015-02-01,00:07:24,51.70818578730561,2015-02-01 00:07:29,5.4
-9259,-11510,-2929,2015-02-01,00:07:24,15.318781352870758,2015-02-01 00:07:29,5.4
-9212,-11465,-3065,2015-02-01,00:07:25,60.692490036757704,2015-02-01 00:07:29,5.4
-9110,-11398,-3170,2015-02-01,00:07:25,104.9259482740281,2015-02-01 00:07:29,5.4
-9026,-11337,-3276,2015-02-01,00:07:25,118.89755277028233,2015-02-01 00:07:29,5.4
-8960,-11253,-3405,2015-02-01,00:07:25,74.91602375324652,2015-02-01 00:07:29,5.4
-6826,-8922,-9012,2015-02-01,00:07:25,257.5636281862335,2015-02-01 00:07:29,5.4
-6748,-8888,-9198,2015-02-01,00:07:25,647.1143337770729,2015-02-01 00:07:29,5.4
-6697,-8867,-9397,2015-02-01,00:07:25,1055.1728331675306,2015-02-01 00:07:29,5.4
-5757,-9094,-11981,2015-02-01,00:07:25,1329.8681432074882,2015-02-01 00:07:29,5.4
-5679,-9120,-12083,2015-02-01,00:07:25,1343.384440054163,2015-02-01 00:07:29,5.4
-5617,-9158,-12179,2015-02-01,00:07:25,1055.5347249466329,2015-02-01 00:07:29,5.4
-6962,-9625,-7054,2015-02-01,00:07:25,537.2938224378565,2015-02-01 00:07:29,5.4
-8311,-8440,-9569,2015-02-01,00:07:25,177.2102274495596,2015-02-01 00:07:29,5.4
-8387,-8416,-9641,2015-02-01,00:07:25,263.4092205748465,2015-02-01 00:07:29,5.4
-8474,-8396,-9700,2015-02-01,00:07:25,262.35432418137077,2015-02-01 00:07:29,5.4
-8559,-8372,-9766,2015-02-01,00:07:25,201.95381669334134,2015-02-01 00:07:29,5.4
-8636,-8335,-9819,2015-02-01,00:07:25,116.47744931277698,2015-02-01 00:07:29,5.4
-8729,-8312,-9869,2015-02-01,00:07:25,35.65159359416268,2015-02-01 00:07:29,5.4
-9646,-11164,-10267,2015-02-01,00:07:26,221.55247372903972,2015-02-01 00:07:29,5.4
-9626,-11228,-10251,2015-02-01,00:07:26,540.3968669715358,2015-02-01 00:07:29,5.4
-9634,-11267,-10244,2015-02-01,00:07:26,735.1936645089011,2015-02-01 00:07:29,5.4
-9618,-11297,-10222,2015-02-01,00:07:26,783.5713978077065,2015-02-01 00:07:29,5.4
-9577,-11328,-10204,2015-02-01,00:07:26,714.3800998250008,2015-02-01 00:07:29,5.4
-9570,-11334,-10169,2015-02-01,00:07:26,585.1064776149021,2015-02-01 00:07:29,5.4
-9546,-11326,-10138,2015-02-01,00:07:26,451.4552825960676,2015-02-01 00:07:29,5.4
-9530,-11323,-10105,2015-02-01,00:07:26,346.10448500938685,2015-02-01 00:07:29,5.4
-9514,-11306,-10060,2015-02-01,00:07:26,275.1216411770238,2015-02-01 00:07:29,5.4
-9488,-11289,-10017,2015-02-01,00:07:26,229.07168026147633,2015-02-01 00:07:29,5.4
-9466,-11263,-9956,2015-02-01,00:07:26,198.24959705784568,2015-02-01 00:07:29,5.4
-9443,-11219,-9902,2015-02-01,00:07:26,181.1360717740809,2015-02-01 00:07:29,5.4
-9416,-11178,-9853,2015-02-01,00:07:26,181.22464483197595,2015-02-01 00:07:29,5.4
-9383,-11135,-9785,2015-02-01,00:07:26,195.7784460834547,2015-02-01 00:07:29,5.4
-9353,-11085,-9722,2015-02-01,00:07:26,205.93155436707562,2015-02-01 00:07:29,5.4
-9323,-11015,-9645,2015-02-01,00:07:26,177.44458549499635,2015-02-01 00:07:29,5.4
-9288,-10953,-9586,2015-02-01,00:07:26,75.09310915233205,2015-02-01 00:07:29,5.4
-9499,-10230,-6860,2015-02-01,00:07:26,34.47712892669648,2015-02-01 00:07:29,5.4
-9516,-10218,-6760,2015-02-01,00:07:27,136.9650966915798,2015-02-01 00:07:29,5.4
-9513,-10206,-6682,2015-02-01,00:07:27,271.05938306808616,2015-02-01 00:07:29,5.4
-9502,-10195,-6587,2015-02-01,00:07:27,435.6957377903627,2015-02-01 00:07:29,5.4
-9487,-10183,-6502,2015-02-01,00:07:27,601.1631139998184,2015-02-01 00:07:29,5.4
-9472,-10169,-6414,2015-02-01,00:07:27,718.3616417849644,2015-02-01 00:07:29,5.4
-9459,-10156,-6339,2015-02-01,00:07:27,739.71136197508,2015-02-01 00:07:29,5.4
-9448,-10133,-6259,2015-02-01,00:07:27,643.1476844363085,2015-02-01 00:07:29,5.4
-9407,-10109,-6189,2015-02-01,00:07:27,447.05834833173174,2015-02-01 00:07:29,5.4
-8205,-9758,-5380,2015-02-01,00:07:27,206.6652790289752,2015-02-01 00:07:29,5.4
-7520,-9776,-5439,2015-02-01,00:07:27,42.93685191580221,2015-02-01 00:07:29,5.4
-7388,-9784,-5471,2015-02-01,00:07:27,93.23307334066277,2015-02-01 00:07:29,5.4
-7261,-9771,-5493,2015-02-01,00:07:27,100.54192690689037,2015-02-01 00:07:29,5.4
-7118,-9772,-5534,2015-02-01,00:07:27,71.12756345863345,2015-02-01 00:07:29,5.4
-6966,-9743,-5575,2015-02-01,00:07:27,18.411740308145298,2015-02-01 00:07:29,5.4
-5495,-10800,-8820,2015-02-01,00:07:27,231.62659243196634,2015-02-01 00:07:29,5.4
-5536,-10852,-8901,2015-02-01,00:07:27,467.3251023680261,2015-02-01 00:07:29,5.4
-5577,-10904,-8955,2015-02-01,00:07:27,608.1846891808557,2015-02-01 00:07:29,5.4
-5617,-10940,-9021,2015-02-01,00:07:27,633.988148544089,2015-02-01 00:07:29,5.4
-5647,-10969,-9080,2015-02-01,00:07:27,565.0859719543994,2015-02-01 00:07:29,5.4
-5690,-10999,-9137,2015-02-01,00:07:28,446.7899382087127,2015-02-01 00:07:29,5.4
-5731,-11020,-9193,2015-02-01,00:07:28,325.5424714847796,2015-02-01 00:07:29,5.4
-5789,-11027,-9245,2015-02-01,00:07:28,229.65719035743143,2015-02-01 00:07:29,5.4
-5816,-11043,-9303,2015-02-01,00:07:28,162.61724780543574,2015-02-01 00:07:29,5.4
-5851,-11062,-9337,2015-02-01,00:07:28,109.39303469675883,2015-02-01 00:07:29,5.4
-5892,-11057,-9377,2015-02-01,00:07:28,50.23957677330861,2015-02-01 00:07:29,5.4
-8447,-9995,-9970,2015-02-01,00:07:28,17.20511409062894,2015-02-01 00:07:29,5.4
-8550,-9956,-9940,2015-02-01,00:07:28,49.92041080588365,2015-02-01 00:07:29,5.4
-8642,-9917,-9909,2015-02-01,00:07:28,84.68562783311539,2015-02-01 00:07:29,5.4
-8757,-9862,-9860,2015-02-01,00:07:28,116.54139529566768,2015-02-01 00:07:29,5.4
-8855,-9815,-9813,2015-02-01,00:07:28,136.8232512593022,2015-02-01 00:07:29,5.4
-8942,-9767,-9769,2015-02-01,00:07:28,136.3442847429526,2015-02-01 00:07:29,5.4
-9041,-9726,-9701,2015-02-01,00:07:28,110.43757840365501,2015-02-01 00:07:29,5.4
-9139,-9689,-9621,2015-02-01,00:07:28,62.862272612506736,2015-02-01 00:07:29,5.4
-10699,-9543,-7334,2015-02-01,00:07:28,5.751286444403618,2015-02-01 00:07:29,5.4
-10785,-9437,-6964,2015-02-01,00:07:28,5.209049889512022,2015-02-01 00:07:29,5.4
-10793,-9412,-6928,2015-02-01,00:07:28,16.56493985376608,2015-02-01 00:07:29,5.4
-10790,-9379,-6895,2015-02-01,00:07:29,18.664838205391764,2015-02-01 00:07:29,5.4
-10786,-9348,-6883,2015-02-01,00:07:29,14.449518756494797,2015-02-01 00:07:29,5.4
-10765,-9313,-6859,2015-02-01,00:07:29,8.142871294076855,2015-02-01 00:07:29,5.4
-10743,-9280,-6841,2015-02-01,00:07:29,4.087179804005439,2015-02-01 00:07:29,5.4
-10718,-9236,-6833,2015-02-01,00:07:29,5.438824498293435,2015-02-01 00:07:29,5.4
-10697,-9201,-6822,2015-02-01,00:07:29,12.671895876318734,2015-02-01 00:07:29,5.4
-10682,-9155,-6812,2015-02-01,00:07:29,22.44582630025276,2015-02-01 00:07:29,5.4
-10657,-9124,-6806,2015-02-01,00:07:29,27.83416275588066,2015-02-01 00:07:29,5.4
-10627,-9098,-6786,2015-02-01,00:07:29,20.647955083401875,2015-02-01 00:07:29,5.4
-7867,-9539,-6300,2015-02-01,00:12:10,48.07215032895199,2015-02-01 00:12:16,5.925
-7883,-9516,-6274,2015-02-01,00:12:10,73.20879616619598,2015-02-01 00:12:16,5.925
-7899,-9492,-6256,2015-02-01,00:12:10,108.74633446667079,2015-02-01 00:12:16,5.925
-7918,-9464,-6242,2015-02-01,00:12:10,150.4484109496418,2015-02-01 00:12:16,5.925
-7944,-9428,-6229,2015-02-01,00:12:10,188.92105292059594,2015-02-01 00:12:16,5.925
-7972,-9392,-6219,2015-02-01,00:12:11,215.2485987986321,2015-02-01 00:12:16,5.925
-8006,-9346,-6211,2015-02-01,00:12:11,224.4574005006796,2015-02-01 00:12:16,5.925
-8046,-9300,-6209,2015-02-01,00:12:11,216.3032001137586,2015-02-01 00:12:16,5.925
-8080,-9246,-6214,2015-02-01,00:12:11,194.25467025023542,2015-02-01 00:12:16,5.925
-8119,-9184,-6222,2015-02-01,00:12:11,163.80674282471745,2015-02-01 00:12:16,5.925
-8154,-9123,-6245,2015-02-01,00:12:11,130.7754785218823,2015-02-01 00:12:16,5.925
-9121,-7628,-6654,2015-02-01,00:12:11,99.76240723189065,2015-02-01 00:12:16,5.925
-9170,-7571,-6661,2015-02-01,00:12:11,73.00116600179857,2015-02-01 00:12:16,5.925
-9219,-7528,-6665,2015-02-01,00:12:11,50.08251214047239,2015-02-01 00:12:16,5.925
-9257,-7476,-6665,2015-02-01,00:12:11,28.946484624671328,2015-02-01 00:12:16,5.925
-9298,-7421,-6672,2015-02-01,00:12:11,7.773763771891694,2015-02-01 00:12:16,5.925
-8763,-7155,-8886,2015-02-01,00:12:11,33.62769132316254,2015-02-01 00:12:16,5.925
-8785,-7234,-8950,2015-02-01,00:12:11,235.61776020913732,2015-02-01 00:12:16,5.925
-8803,-7317,-9025,2015-02-01,00:12:11,389.78832026030693,2015-02-01 00:12:16,5.925
-8821,-7403,-9089,2015-02-01,00:12:11,476.35548093508015,2015-02-01 00:12:16,5.925
-8841,-7495,-9149,2015-02-01,00:12:11,501.4685652164925,2015-02-01 00:12:16,5.925
-8849,-7583,-9215,2015-02-01,00:12:11,487.55488346029455,2015-02-01 00:12:16,5.925
-8861,-7682,-9264,2015-02-01,00:12:11,457.8347746687133,2015-02-01 00:12:16,5.925
-8865,-7777,-9321,2015-02-01,00:12:11,424.364101121656,2015-02-01 00:12:16,5.925
-8863,-7882,-9368,2015-02-01,00:12:11,385.50156145680376,2015-02-01 00:12:16,5.925
-8849,-7980,-9413,2015-02-01,00:12:11,332.55390143939894,2015-02-01 00:12:16,5.925
-8829,-8086,-9455,2015-02-01,00:12:11,260.1045096613735,2015-02-01 00:12:16,5.925
-8793,-8202,-9492,2015-02-01,00:12:11,172.74767654357535,2015-02-01 00:12:16,5.925
-8753,-8318,-9528,2015-02-01,00:12:11,83.32183204612409,2015-02-01 00:12:16,5.925
-8703,-8442,-9557,2015-02-01,00:12:11,3.0110604196822806,2015-02-01 00:12:16,5.925
-4940,-13362,-12140,2015-02-01,00:12:12,56.27212348992737,2015-02-01 00:12:16,5.925
-5011,-13404,-12254,2015-02-01,00:12:12,568.1375942471929,2015-02-01 00:12:16,5.925
-5090,-13424,-12364,2015-02-01,00:12:12,902.58231894546,2015-02-01 00:12:16,5.925
-5173,-13449,-12475,2015-02-01,00:12:12,1009.976717695106,2015-02-01 00:12:16,5.925
-5262,-13469,-12576,2015-02-01,00:12:12,923.930897404602,2015-02-01 00:12:16,5.925
-5348,-13482,-12679,2015-02-01,00:12:12,731.3479554254052,2015-02-01 00:12:16,5.925
-5441,-13486,-12773,2015-02-01,00:12:12,526.0255477050639,2015-02-01 00:12:16,5.925
-5534,-13486,-12864,2015-02-01,00:12:12,371.2776256416127,2015-02-01 00:12:16,5.925
-5624,-13480,-12953,2015-02-01,00:12:12,286.0943731331155,2015-02-01 00:12:16,5.925
-5707,-13459,-13033,2015-02-01,00:12:12,253.94760953213972,2015-02-01 00:12:16,5.925
-5779,-13424,-13109,2015-02-01,00:12:12,242.8593653027172,2015-02-01 00:12:16,5.925
-5854,-13388,-13176,2015-02-01,00:12:12,223.78350720584552,2015-02-01 00:12:16,5.925
-5915,-13337,-13247,2015-02-01,00:12:12,179.87165521402116,2015-02-01 00:12:16,5.925
-5984,-13275,-13298,2015-02-01,00:12:12,106.7106841388526,2015-02-01 00:12:16,5.925
-6047,-13203,-13352,2015-02-01,00:12:12,8.342395749553305,2015-02-01 00:12:16,5.925
-8012,-10581,-13631,2015-02-01,00:12:12,80.5602683394126,2015-02-01 00:12:16,5.925
-8101,-10509,-13570,2015-02-01,00:12:12,204.49329722551738,2015-02-01 00:12:16,5.925
-8190,-10444,-13494,2015-02-01,00:12:12,330.3719449842934,2015-02-01 00:12:16,5.925
-8286,-10368,-13428,2015-02-01,00:12:12,425.33787990956137,2015-02-01 00:12:16,5.925
-8388,-10299,-13347,2015-02-01,00:12:13,456.9119219913739,2015-02-01 00:12:16,5.925
-8482,-10228,-13272,2015-02-01,00:12:13,408.7290983203286,2015-02-01 00:12:16,5.925
-8572,-10159,-13191,2015-02-01,00:12:13,291.2539686861874,2015-02-01 00:12:16,5.925
-9701,-9090,-11824,2015-02-01,00:12:13,140.43764271999743,2015-02-01 00:12:16,5.925
-9779,-9031,-11718,2015-02-01,00:12:13,3.5414589044421234,2015-02-01 00:12:16,5.925
-10105,-8803,-11254,2015-02-01,00:12:13,12.060250435160675,2015-02-01 00:12:16,5.925
-10197,-8744,-11123,2015-02-01,00:12:13,75.37141023794013,2015-02-01 00:12:16,5.925
-10294,-8690,-10987,2015-02-01,00:12:13,106.68650621388278,2015-02-01 00:12:16,5.925
-10402,-8640,-10837,2015-02-01,00:12:13,91.81904484907645,2015-02-01 00:12:16,5.925
-10509,-8584,-10694,2015-02-01,00:12:13,29.755971413758687,2015-02-01 00:12:16,5.925
-6317,-13057,-10542,2015-02-01,00:12:13,62.80238276539146,2015-02-01 00:12:16,5.925
-6420,-13072,-10619,2015-02-01,00:12:13,178.27376173376723,2015-02-01 00:12:16,5.925
-6525,-13081,-10685,2015-02-01,00:12:13,317.9218431114649,2015-02-01 00:12:16,5.925
-8223,-13000,-11339,2015-02-01,00:12:13,459.7730035998967,2015-02-01 00:12:16,5.925
-8321,-12969,-11373,2015-02-01,00:12:13,567.890364199048,2015-02-01 00:12:16,5.925
-8398,-12929,-11412,2015-02-01,00:12:13,609.9705058820566,2015-02-01 00:12:16,5.925
-8483,-12889,-11444,2015-02-01,00:12:13,573.2819003467723,2015-02-01 00:12:16,5.925
-8561,-12848,-11477,2015-02-01,00:12:13,469.5196661715628,2015-02-01 00:12:16,5.925
-8641,-12788,-11515,2015-02-01,00:12:13,327.28336990085035,2015-02-01 00:12:16,5.925
-8718,-12720,-11547,2015-02-01,00:12:13,178.2655651976834,2015-02-01 00:12:16,5.925
-8802,-12646,-11587,2015-02-01,00:12:13,45.34104537100808,2015-02-01 00:12:16,5.925
-11291,-7270,-13444,2015-02-01,00:12:14,16.859664692886227,2015-02-01 00:12:16,5.925
-11301,-7117,-13450,2015-02-01,00:12:14,97.64052601535829,2015-02-01 00:12:16,5.925
-11293,-6955,-13431,2015-02-01,00:12:14,161.98008759449402,2015-02-01 00:12:16,5.925
-11280,-6798,-13408,2015-02-01,00:12:14,243.62292499492915,2015-02-01 00:12:16,5.925
-11269,-6640,-13382,2015-02-01,00:12:14,387.5174148538234,2015-02-01 00:12:16,5.925
-11252,-6482,-13345,2015-02-01,00:12:14,621.9090942495268,2015-02-01 00:12:16,5.925
-11226,-6331,-13300,2015-02-01,00:12:14,928.2894443167639,2015-02-01 00:12:16,5.925
-11202,-6170,-13241,2015-02-01,00:12:14,1227.428901843009,2015-02-01 00:12:16,5.925
-11171,-6021,-13174,2015-02-01,00:12:14,1396.4384302405902,2015-02-01 00:12:16,5.925
-11126,-5869,-13094,2015-02-01,00:12:14,1317.568058256003,2015-02-01 00:12:16,5.925
-11092,-5718,-13013,2015-02-01,00:12:14,939.5477547608691,2015-02-01 00:12:16,5.925
-11053,-5576,-12921,2015-02-01,00:12:14,318.3528949977574,2015-02-01 00:12:16,5.925
-10048,-4381,-7604,2015-02-01,00:12:14,5.777200075319342,2015-02-01 00:12:16,5.925
-10008,-4448,-7489,2015-02-01,00:12:14,74.10474112985369,2015-02-01 00:12:16,5.925
-9957,-4520,-7384,2015-02-01,00:12:14,155.49886391756877,2015-02-01 00:12:16,5.925
-9906,-4596,-7290,2015-02-01,00:12:14,236.91083616760113,2015-02-01 00:12:16,5.925
-9852,-4676,-7203,2015-02-01,00:12:14,300.4472450452195,2015-02-01 00:12:16,5.925
-9787,-4759,-7115,2015-02-01,00:12:14,336.64810528860306,2015-02-01 00:12:16,5.925
-9713,-4845,-7042,2015-02-01,00:12:14,349.4106139635539,2015-02-01 00:12:16,5.925
-9628,-4933,-6978,2015-02-01,00:12:14,351.32323420254284,2015-02-01 00:12:16,5.925
-7914,-7349,-7001,2015-02-01,00:12:15,353.8610195680922,2015-02-01 00:12:16,5.925
-7826,-7488,-7039,2015-02-01,00:12:15,359.330052387974,2015-02-01 00:12:16,5.925
-7736,-7632,-7083,2015-02-01,00:12:15,359.681269364853,2015-02-01 00:12:16,5.925
-7655,-7770,-7123,2015-02-01,00:12:15,342.64175266087625,2015-02-01 00:12:16,5.925
-7580,-7899,-7158,2015-02-01,00:12:15,300.8527084495675,2015-02-01 00:12:16,5.925
-7485,-8012,-7199,2015-02-01,00:12:15,237.63481783762143,2015-02-01 00:12:16,5.925
-7392,-8129,-7236,2015-02-01,00:12:15,164.8614988783704,2015-02-01 00:12:16,5.925
-7299,-8255,-7280,2015-02-01,00:12:15,93.29712017443048,2015-02-01 00:12:16,5.925
-7203,-8370,-7327,2015-02-01,00:12:15,21.053052278672624,2015-02-01 00:12:16,5.925
-5003,-12952,-8648,2015-02-01,00:12:15,92.73620069836886,2015-02-01 00:12:16,5.925
-4981,-13073,-8664,2015-02-01,00:12:15,567.4925188413448,2015-02-01 00:12:16,5.925
-4958,-13179,-8675,2015-02-01,00:12:15,867.523014402106,2015-02-01 00:12:16,5.925
-4949,-13282,-8682,2015-02-01,00:12:15,949.5479614889412,2015-02-01 00:12:16,5.925
-4939,-13376,-8689,2015-02-01,00:12:15,850.6431489198599,2015-02-01 00:12:16,5.925
-4931,-13467,-8693,2015-02-01,00:12:15,657.7142834063452,2015-02-01 00:12:16,5.925
-4923,-13549,-8696,2015-02-01,00:12:15,461.3870225708112,2015-02-01 00:12:16,5.925
-4920,-13619,-8699,2015-02-01,00:12:15,319.4437730242739,2015-02-01 00:12:16,5.925
-4927,-13678,-8709,2015-02-01,00:12:15,244.35367076682877,2015-02-01 00:12:16,5.925
-4938,-13723,-8702,2015-02-01,00:12:15,214.2031577002124,2015-02-01 00:12:16,5.925
-4964,-13764,-8696,2015-02-01,00:12:15,195.42763320781714,2015-02-01 00:12:16,5.925
-4978,-13776,-8694,2015-02-01,00:12:15,163.33273432660766,2015-02-01 00:12:16,5.925
-4994,-13796,-8673,2015-02-01,00:12:15,111.33549621044432,2015-02-01 00:12:16,5.925
-5022,-13789,-8663,2015-02-01,00:12:15,47.825939144020026,2015-02-01 00:12:16,5.925
-6722,-12892,-8570,2015-02-01,00:12:16,18.659049153782377,2015-02-01 00:12:16,5.925
-6791,-12857,-8606,2015-02-01,00:12:16,40.07460682115328,2015-02-01 00:12:16,5.925
-6859,-12819,-8626,2015-02-01,00:12:16,58.09082955936316,2015-02-01 00:12:16,5.925
-6928,-12777,-8659,2015-02-01,00:12:16,74.8817650693039,2015-02-01 00:12:16,5.925
-7006,-12728,-8701,2015-02-01,00:12:16,90.05292859213706,2015-02-01 00:12:16,5.925
-7072,-12673,-8738,2015-02-01,00:12:16,100.27053296205352,2015-02-01 00:12:16,5.925
-7145,-12609,-8773,2015-02-01,00:12:16,99.87277153222703,2015-02-01 00:12:16,5.925
-7228,-12531,-8824,2015-02-01,00:12:16,82.76948175973199,2015-02-01 00:12:16,5.925
-7303,-12443,-8862,2015-02-01,00:12:16,45.52816684434565,2015-02-01 00:12:16,5.925
-9508,-10151,-10426,2015-02-01,00:12:16,73.04333116459415,2015-02-01 00:12:16,5.925
-9581,-10120,-10485,2015-02-01,00:12:16,133.9046983674445,2015-02-01 00:12:16,5.925
-9650,-10094,-10536,2015-02-01,00:12:16,166.1942710946748,2015-02-01 00:12:16,5.925
-9722,-10069,-10589,2015-02-01,00:12:16,170.80955439991078,2015-02-01 00:12:16,5.925
-9790,-10044,-10627,2015-02-01,00:12:16,156.94932479247205,2015-02-01 00:12:16,5.925
-9850,-10014,-10672,2015-02-01,00:12:16,135.96150830968026,2015-02-01 00:12:16,5.925
-9911,-9995,-10696,2015-02-01,00:12:16,116.14336390377966,2015-02-01 00:12:16,5.925
-9977,-9972,-10713,2015-02-01,00:12:16,100.81076193318326,2015-02-01 00:12:16,5.925
-10038,-9950,-10731,2015-02-01,00:12:16,89.5999862678054,2015-02-01 00:12:16,5.925
-10107,-9919,-10736,2015-02-01,00:12:16,81.16363353346505,2015-02-01 00:12:16,5.925
-11033,-8325,-6167,2015-02-01,00:21:07,1106.6512983630537,2015-02-01 00:21:13,5.45
-11099,-8449,-6261,2015-02-01,00:21:07,1466.7375728022812,2015-02-01 00:21:13,5.45
-11164,-8567,-6374,2015-02-01,00:21:07,1548.053507188855,2015-02-01 00:21:13,5.45
-11216,-8687,-6493,2015-02-01,00:21:07,1387.5672635030526,2015-02-01 00:21:13,5.45
-11256,-8811,-6614,2015-02-01,00:21:07,1085.135877134768,2015-02-01 00:21:13,5.45
-11292,-8934,-6740,2015-02-01,00:21:07,751.7965822446042,2015-02-01 00:21:13,5.45
-11321,-9058,-6880,2015-02-01,00:21:07,467.693755649525,2015-02-01 00:21:13,5.45
-11341,-9186,-7024,2015-02-01,00:21:07,265.05393355965634,2015-02-01 00:21:13,5.45
-11356,-9306,-7167,2015-02-01,00:21:07,134.5577775130053,2015-02-01 00:21:13,5.45
-11351,-9427,-7321,2015-02-01,00:21:07,42.99774058759556,2015-02-01 00:21:13,5.45
-10260,-11478,-13284,2015-02-01,00:21:08,418.21823997487616,2015-02-01 00:21:13,5.45
-10293,-11473,-13454,2015-02-01,00:21:08,714.1136690118705,2015-02-01 00:21:13,5.45
-10324,-11462,-13610,2015-02-01,00:21:08,803.8124828465327,2015-02-01 00:21:13,5.45
-10359,-11445,-13765,2015-02-01,00:21:08,724.9585767970216,2015-02-01 00:21:13,5.45
-10396,-11416,-13917,2015-02-01,00:21:08,561.1819731369085,2015-02-01 00:21:13,5.45
-10434,-11384,-14055,2015-02-01,00:21:08,397.70742646135056,2015-02-01 00:21:13,5.45
-10466,-11359,-14197,2015-02-01,00:21:08,285.71609223608823,2015-02-01 00:21:13,5.45
-10510,-11322,-14323,2015-02-01,00:21:08,230.1479335429832,2015-02-01 00:21:13,5.45
-10543,-11294,-14443,2015-02-01,00:21:08,201.58723516686717,2015-02-01 00:21:13,5.45
-10572,-11258,-14556,2015-02-01,00:21:08,161.792053121296,2015-02-01 00:21:13,5.45
-10609,-11219,-14655,2015-02-01,00:21:08,88.43113235859653,2015-02-01 00:21:13,5.45
-10090,-11340,-16302,2015-02-01,00:21:08,17.11028344284793,2015-02-01 00:21:13,5.45
-10047,-11370,-16377,2015-02-01,00:21:08,114.66236863203943,2015-02-01 00:21:13,5.45
-9999,-11411,-16463,2015-02-01,00:21:08,169.17542742083768,2015-02-01 00:21:13,5.45
-9958,-11436,-16536,2015-02-01,00:21:08,165.83940824552352,2015-02-01 00:21:13,5.45
-9913,-11466,-16626,2015-02-01,00:21:08,112.7793230724853,2015-02-01 00:21:13,5.45
-9875,-11497,-16702,2015-02-01,00:21:08,32.79259810536281,2015-02-01 00:21:13,5.45
-8556,-12516,-16375,2015-02-01,00:21:09,5.671861108688894,2015-02-01 00:21:13,5.45
-8520,-12564,-16212,2015-02-01,00:21:09,125.73480653014602,2015-02-01 00:21:13,5.45
-8484,-12608,-16036,2015-02-01,00:21:09,339.1776453389522,2015-02-01 00:21:13,5.45
-8439,-12641,-15843,2015-02-01,00:21:09,627.844990532343,2015-02-01 00:21:13,5.45
-8393,-12661,-15655,2015-02-01,00:21:09,916.6065558372196,2015-02-01 00:21:13,5.45
-8344,-12686,-15449,2015-02-01,00:21:09,1088.9303056690987,2015-02-01 00:21:13,5.45
-8287,-12694,-15243,2015-02-01,00:21:09,1033.3835106395004,2015-02-01 00:21:13,5.45
-8218,-12701,-15029,2015-02-01,00:21:09,702.6309571863925,2015-02-01 00:21:13,5.45
-8149,-12696,-14812,2015-02-01,00:21:09,152.44920792314224,2015-02-01 00:21:13,5.45
-7193,-9892,-10599,2015-02-01,00:21:09,36.32458302481092,2015-02-01 00:21:13,5.45
-7223,-9660,-10455,2015-02-01,00:21:09,277.87303875415034,2015-02-01 00:21:13,5.45
-7254,-9418,-10303,2015-02-01,00:21:09,521.4538629413565,2015-02-01 00:21:13,5.45
-7284,-9172,-10145,2015-02-01,00:21:09,790.3395464440274,2015-02-01 00:21:13,5.45
-7314,-8912,-9987,2015-02-01,00:21:09,1051.5263076643475,2015-02-01 00:21:13,5.45
-7345,-8656,-9824,2015-02-01,00:21:09,1218.6043625419202,2015-02-01 00:21:13,5.45
-7380,-8395,-9668,2015-02-01,00:21:09,1193.6832285723626,2015-02-01 00:21:13,5.45
-7409,-8128,-9498,2015-02-01,00:21:09,926.5327647758131,2015-02-01 00:21:13,5.45
-7436,-7867,-9336,2015-02-01,00:21:09,456.1783105704101,2015-02-01 00:21:13,5.45
